Pavarde Vardas ND1 ND2 ND3 ND4 ND5 Egzaminas
Pavarde84355 Vardas84355 0 5 0 6 7 7 
Pavarde84356 Vardas84356 0 3 3 0 6 4 
Pavarde84357 Vardas84357 7 8 8 5 7 6 
Pavarde84358 Vardas84358 8 10 1 1 10 10 
Pavarde84359 Vardas84359 1 10 4 6 4 0 
Pavarde84360 Vardas84360 6 2 1 1 3 5 
Pavarde84361 Vardas84361 10 0 7 5 5 6 
Pavarde84362 Vardas84362 1 0 0 6 9 5 
Pavarde84363 Vardas84363 4 6 9 9 9 0 
Pavarde84364 Vardas84364 1 4 5 8 10 4 
Pavarde84365 Vardas84365 8 1 5 3 6 6 
Pavarde84366 Vardas84366 7 0 1 0 8 8 
Pavarde84367 Vardas84367 2 8 4 0 9 3 
Pavarde84368 Vardas84368 2 0 1 0 1 2 
Pavarde84369 Vardas84369 5 7 7 5 4 5 
Pavarde84370 Vardas84370 4 10 10 0 7 5 
Pavarde84371 Vardas84371 1 4 6 7 8 2 
Pavarde84372 Vardas84372 5 7 5 1 6 4 
Pavarde84373 Vardas84373 10 8 1 2 5 4 
Pavarde84374 Vardas84374 10 0 2 9 4 1 
Pavarde84375 Vardas84375 3 2 10 10 6 9 
Pavarde84376 Vardas84376 5 1 10 1 0 4 
Pavarde84377 Vardas84377 0 2 6 0 3 4 
Pavarde84378 Vardas84378 3 3 5 2 1 9 
Pavarde84379 Vardas84379 9 3 2 8 1 7 
Pavarde84380 Vardas84380 7 2 9 2 10 6 
Pavarde84381 Vardas84381 2 4 7 0 6 2 
Pavarde84382 Vardas84382 2 3 4 9 10 1 
Pavarde84383 Vardas84383 8 2 1 5 10 10 
Pavarde84384 Vardas84384 10 4 3 4 10 0 
Pavarde84385 Vardas84385 5 9 10 1 5 8 
Pavarde84386 Vardas84386 2 6 8 9 10 2 
Pavarde84387 Vardas84387 2 6 7 4 2 7 
Pavarde84388 Vardas84388 6 7 7 7 1 10 
Pavarde84389 Vardas84389 4 3 6 10 6 4 
Pavarde84390 Vardas84390 4 10 10 8 8 8 
Pavarde84391 Vardas84391 6 3 10 8 3 1 
Pavarde84392 Vardas84392 7 2 3 9 6 4 
Pavarde84393 Vardas84393 7 10 8 4 1 4 
Pavarde84394 Vardas84394 1 10 3 5 3 4 
Pavarde84395 Vardas84395 7 2 9 10 10 4 
Pavarde84396 Vardas84396 0 2 6 2 8 2 
Pavarde84397 Vardas84397 8 8 9 10 1 0 
Pavarde84398 Vardas84398 1 9 10 4 8 9 
Pavarde84399 Vardas84399 10 7 9 2 8 3 
Pavarde84400 Vardas84400 4 2 10 8 2 8 
Pavarde84401 Vardas84401 2 2 10 9 10 2 
Pavarde84402 Vardas84402 4 9 3 8 1 6 
Pavarde84403 Vardas84403 8 0 0 1 5 3 
Pavarde84404 Vardas84404 8 5 10 7 7 7 
Pavarde84405 Vardas84405 2 1 7 4 7 1 
Pavarde84406 Vardas84406 1 4 8 6 8 5 
Pavarde84407 Vardas84407 10 10 7 3 5 8 
Pavarde84408 Vardas84408 3 4 6 10 8 7 
Pavarde84409 Vardas84409 1 7 2 2 0 5 
Pavarde84410 Vardas84410 6 9 7 0 9 0 
Pavarde84411 Vardas84411 10 4 10 5 6 10 
Pavarde84412 Vardas84412 1 3 10 2 10 1 
Pavarde84413 Vardas84413 6 1 3 6 8 1 
Pavarde84414 Vardas84414 7 4 5 10 6 6 
Pavarde84415 Vardas84415 0 5 2 2 2 4 
Pavarde84416 Vardas84416 0 7 1 8 7 7 
Pavarde84417 Vardas84417 5 7 6 9 3 9 
Pavarde84418 Vardas84418 3 6 3 7 4 0 
Pavarde84419 Vardas84419 5 7 6 4 3 4 
Pavarde84420 Vardas84420 10 0 8 1 3 0 
Pavarde84421 Vardas84421 1 4 6 3 2 6 
Pavarde84422 Vardas84422 2 3 2 10 2 8 
Pavarde84423 Vardas84423 0 9 7 0 7 9 
Pavarde84424 Vardas84424 9 5 8 10 1 4 
Pavarde84425 Vardas84425 9 6 1 6 9 9 
Pavarde84426 Vardas84426 9 5 5 10 10 10 
Pavarde84427 Vardas84427 4 4 10 5 10 1 
Pavarde84428 Vardas84428 1 4 7 4 5 5 
Pavarde84429 Vardas84429 2 7 2 7 9 6 
Pavarde84430 Vardas84430 7 1 1 10 9 8 
Pavarde84431 Vardas84431 0 3 9 5 1 3 
Pavarde84432 Vardas84432 8 2 7 5 2 4 
Pavarde84433 Vardas84433 1 2 10 2 2 4 
Pavarde84434 Vardas84434 1 9 1 7 6 0 
Pavarde84435 Vardas84435 7 8 4 10 2 4 
Pavarde84436 Vardas84436 1 0 0 2 0 10 
Pavarde84437 Vardas84437 3 4 2 10 0 5 
Pavarde84438 Vardas84438 9 9 8 1 1 0 
Pavarde84439 Vardas84439 9 2 7 9 8 3 
Pavarde84440 Vardas84440 9 0 3 7 0 3 
Pavarde84441 Vardas84441 0 4 3 6 5 4 
Pavarde84442 Vardas84442 6 4 10 6 3 7 
Pavarde84443 Vardas84443 8 2 7 7 3 0 
Pavarde84444 Vardas84444 6 2 9 2 7 2 
Pavarde84445 Vardas84445 1 3 4 5 9 6 
Pavarde84446 Vardas84446 1 4 7 10 6 7 
Pavarde84447 Vardas84447 0 8 8 7 10 2 
Pavarde84448 Vardas84448 4 6 7 4 10 5 
Pavarde84449 Vardas84449 8 9 3 0 2 9 
Pavarde84450 Vardas84450 7 1 6 1 6 8 
Pavarde84451 Vardas84451 2 5 10 1 9 10 
Pavarde84452 Vardas84452 9 1 3 1 2 8 
Pavarde84453 Vardas84453 2 10 2 9 7 10 
Pavarde84454 Vardas84454 8 7 6 1 7 7 
Pavarde84455 Vardas84455 10 6 8 0 2 6 
Pavarde84456 Vardas84456 3 5 2 4 3 4 
Pavarde84457 Vardas84457 9 5 10 10 7 7 
Pavarde84458 Vardas84458 5 0 10 0 5 8 
Pavarde84459 Vardas84459 8 8 0 6 6 9 
Pavarde84460 Vardas84460 1 1 2 1 10 0 
Pavarde84461 Vardas84461 3 6 3 5 10 4 
Pavarde84462 Vardas84462 1 10 1 7 0 6 
Pavarde84463 Vardas84463 10 7 10 5 4 4 
Pavarde84464 Vardas84464 3 9 9 0 2 4 
Pavarde84465 Vardas84465 2 7 4 2 10 1 
Pavarde84466 Vardas84466 7 1 8 0 8 1 
Pavarde84467 Vardas84467 1 3 6 4 8 8 
Pavarde84468 Vardas84468 3 9 3 3 3 1 
Pavarde84469 Vardas84469 1 5 10 10 8 9 
Pavarde84470 Vardas84470 6 9 2 1 5 7 
Pavarde84471 Vardas84471 3 6 3 10 10 10 
Pavarde84472 Vardas84472 2 0 8 6 10 0 
Pavarde84473 Vardas84473 5 9 4 7 4 9 
Pavarde84474 Vardas84474 5 5 5 6 9 7 
Pavarde84475 Vardas84475 3 5 2 10 9 7 
Pavarde84476 Vardas84476 4 8 10 0 9 4 
Pavarde84477 Vardas84477 4 6 1 2 5 4 
Pavarde84478 Vardas84478 10 2 2 7 2 6 
Pavarde84479 Vardas84479 7 10 9 4 3 1 
Pavarde84480 Vardas84480 8 6 4 2 6 4 
Pavarde84481 Vardas84481 0 1 8 2 10 8 
Pavarde84482 Vardas84482 1 8 6 10 3 0 
Pavarde84483 Vardas84483 3 3 3 9 4 5 
Pavarde84484 Vardas84484 6 3 5 10 2 0 
Pavarde84485 Vardas84485 3 5 6 5 6 6 
Pavarde84486 Vardas84486 4 6 9 4 0 9 
Pavarde84487 Vardas84487 2 8 6 5 3 7 
Pavarde84488 Vardas84488 8 10 8 7 0 10 
Pavarde84489 Vardas84489 1 1 8 1 2 6 
Pavarde84490 Vardas84490 8 8 5 7 3 9 
Pavarde84491 Vardas84491 9 2 6 10 1 10 
Pavarde84492 Vardas84492 10 1 5 3 3 9 
Pavarde84493 Vardas84493 5 9 8 3 7 0 
Pavarde84494 Vardas84494 4 3 8 9 0 3 
Pavarde84495 Vardas84495 1 6 9 8 1 10 
Pavarde84496 Vardas84496 6 3 7 4 10 6 
Pavarde84497 Vardas84497 9 3 7 6 7 6 
Pavarde84498 Vardas84498 4 7 1 3 10 0 
Pavarde84499 Vardas84499 8 3 10 6 2 0 
Pavarde84500 Vardas84500 3 8 7 8 9 9 
Pavarde84501 Vardas84501 2 4 8 0 9 3 
Pavarde84502 Vardas84502 3 5 10 2 4 2 
Pavarde84503 Vardas84503 7 0 3 0 0 4 
Pavarde84504 Vardas84504 7 2 6 0 1 1 
Pavarde84505 Vardas84505 9 1 2 7 0 1 
Pavarde84506 Vardas84506 7 9 10 9 8 2 
Pavarde84507 Vardas84507 1 5 8 8 3 0 
Pavarde84508 Vardas84508 6 4 0 0 5 5 
Pavarde84509 Vardas84509 10 10 1 7 10 0 
Pavarde84510 Vardas84510 1 3 6 2 10 6 
Pavarde84511 Vardas84511 4 6 0 5 3 4 
Pavarde84512 Vardas84512 4 7 0 8 3 0 
Pavarde84513 Vardas84513 5 8 0 7 7 2 
Pavarde84514 Vardas84514 9 7 0 6 3 10 
Pavarde84515 Vardas84515 2 6 8 2 7 3 
Pavarde84516 Vardas84516 8 2 2 2 3 1 
Pavarde84517 Vardas84517 7 8 1 4 0 4 
Pavarde84518 Vardas84518 7 8 7 1 6 2 
Pavarde84519 Vardas84519 1 2 5 0 7 6 
Pavarde84520 Vardas84520 5 6 2 4 7 10 
Pavarde84521 Vardas84521 8 9 3 8 4 3 
Pavarde84522 Vardas84522 8 1 7 7 3 8 
Pavarde84523 Vardas84523 7 5 5 5 2 2 
Pavarde84524 Vardas84524 4 4 1 8 6 7 
Pavarde84525 Vardas84525 10 4 4 8 2 10 
Pavarde84526 Vardas84526 1 2 4 7 3 10 
Pavarde84527 Vardas84527 2 2 1 8 7 10 
Pavarde84528 Vardas84528 6 7 8 10 7 3 
Pavarde84529 Vardas84529 2 0 7 8 4 8 
Pavarde84530 Vardas84530 5 8 2 7 7 9 
Pavarde84531 Vardas84531 8 1 2 9 0 4 
Pavarde84532 Vardas84532 4 4 8 2 0 10 
Pavarde84533 Vardas84533 2 3 0 0 4 2 
Pavarde84534 Vardas84534 4 5 2 8 1 5 
Pavarde84535 Vardas84535 3 2 1 3 7 10 
Pavarde84536 Vardas84536 4 7 5 5 6 2 
Pavarde84537 Vardas84537 0 3 1 5 1 7 
Pavarde84538 Vardas84538 9 6 7 10 4 4 
Pavarde84539 Vardas84539 3 9 0 10 10 4 
Pavarde84540 Vardas84540 5 10 7 0 0 0 
Pavarde84541 Vardas84541 5 0 7 3 9 4 
Pavarde84542 Vardas84542 9 7 10 2 8 8 
Pavarde84543 Vardas84543 4 5 5 3 5 6 
Pavarde84544 Vardas84544 2 5 10 0 9 4 
Pavarde84545 Vardas84545 9 6 9 9 10 3 
Pavarde84546 Vardas84546 9 5 7 0 0 2 
Pavarde84547 Vardas84547 0 5 10 6 10 5 
Pavarde84548 Vardas84548 10 0 6 1 7 8 
Pavarde84549 Vardas84549 10 8 2 4 5 7 
Pavarde84550 Vardas84550 0 6 9 6 3 1 
Pavarde84551 Vardas84551 7 2 5 2 6 5 
Pavarde84552 Vardas84552 1 2 6 2 10 9 
Pavarde84553 Vardas84553 5 9 4 7 7 4 
Pavarde84554 Vardas84554 0 2 5 3 8 7 
Pavarde84555 Vardas84555 4 1 4 9 3 0 
Pavarde84556 Vardas84556 4 6 2 2 9 6 
Pavarde84557 Vardas84557 0 7 9 2 8 3 
Pavarde84558 Vardas84558 5 5 10 2 4 3 
Pavarde84559 Vardas84559 7 1 6 10 3 10 
Pavarde84560 Vardas84560 0 0 0 2 2 6 
Pavarde84561 Vardas84561 8 3 8 7 1 8 
Pavarde84562 Vardas84562 4 6 1 6 2 10 
Pavarde84563 Vardas84563 10 8 8 1 5 6 
Pavarde84564 Vardas84564 9 8 5 3 1 1 
Pavarde84565 Vardas84565 9 9 3 7 7 9 
Pavarde84566 Vardas84566 9 9 8 4 1 5 
Pavarde84567 Vardas84567 8 2 3 4 9 8 
Pavarde84568 Vardas84568 6 2 4 3 0 5 
Pavarde84569 Vardas84569 4 7 7 3 10 0 
Pavarde84570 Vardas84570 6 6 1 8 10 1 
Pavarde84571 Vardas84571 6 0 2 9 10 10 
Pavarde84572 Vardas84572 9 7 7 2 8 8 
Pavarde84573 Vardas84573 3 0 4 1 4 9 
Pavarde84574 Vardas84574 10 8 10 9 2 7 
Pavarde84575 Vardas84575 0 2 0 1 6 1 
Pavarde84576 Vardas84576 6 1 10 7 9 2 
Pavarde84577 Vardas84577 4 10 2 10 10 4 
Pavarde84578 Vardas84578 2 4 3 4 5 0 
Pavarde84579 Vardas84579 1 7 9 6 1 1 
Pavarde84580 Vardas84580 6 7 6 4 5 2 
Pavarde84581 Vardas84581 1 8 0 10 0 0 
Pavarde84582 Vardas84582 1 9 0 2 5 5 
Pavarde84583 Vardas84583 2 7 2 8 10 9 
Pavarde84584 Vardas84584 10 1 8 8 3 8 
Pavarde84585 Vardas84585 5 0 10 9 3 8 
Pavarde84586 Vardas84586 9 5 2 3 4 0 
Pavarde84587 Vardas84587 0 2 1 1 8 10 
Pavarde84588 Vardas84588 8 7 4 8 9 3 
Pavarde84589 Vardas84589 8 4 6 3 5 7 
Pavarde84590 Vardas84590 0 2 7 7 6 7 
Pavarde84591 Vardas84591 10 7 6 1 7 10 
Pavarde84592 Vardas84592 10 3 2 6 7 5 
Pavarde84593 Vardas84593 3 3 8 5 0 7 
Pavarde84594 Vardas84594 1 2 0 4 2 3 
Pavarde84595 Vardas84595 4 5 6 0 1 6 
Pavarde84596 Vardas84596 0 2 4 8 9 4 
Pavarde84597 Vardas84597 10 4 2 10 4 5 
Pavarde84598 Vardas84598 2 1 8 7 8 0 
Pavarde84599 Vardas84599 3 6 3 6 2 9 
Pavarde84600 Vardas84600 2 10 8 9 5 7 
Pavarde84601 Vardas84601 8 4 3 9 3 6 
Pavarde84602 Vardas84602 7 1 7 10 0 6 
Pavarde84603 Vardas84603 7 7 0 2 6 1 
Pavarde84604 Vardas84604 2 7 4 6 10 2 
Pavarde84605 Vardas84605 3 6 5 3 4 2 
Pavarde84606 Vardas84606 9 7 7 8 1 1 
Pavarde84607 Vardas84607 4 8 7 2 1 6 
Pavarde84608 Vardas84608 1 0 4 5 1 5 
Pavarde84609 Vardas84609 10 5 8 5 5 9 
Pavarde84610 Vardas84610 8 10 10 7 1 2 
Pavarde84611 Vardas84611 4 2 4 3 8 5 
Pavarde84612 Vardas84612 1 3 2 3 0 3 
Pavarde84613 Vardas84613 1 9 10 7 5 8 
Pavarde84614 Vardas84614 0 9 1 10 2 6 
Pavarde84615 Vardas84615 6 8 8 4 10 10 
Pavarde84616 Vardas84616 4 4 9 7 5 9 
Pavarde84617 Vardas84617 1 3 3 6 4 9 
Pavarde84618 Vardas84618 10 0 10 10 6 9 
Pavarde84619 Vardas84619 7 2 2 9 1 5 
Pavarde84620 Vardas84620 5 6 9 9 2 10 
Pavarde84621 Vardas84621 10 9 8 2 8 5 
Pavarde84622 Vardas84622 8 3 5 1 7 8 
Pavarde84623 Vardas84623 8 5 2 6 0 3 
Pavarde84624 Vardas84624 9 8 2 8 8 10 
Pavarde84625 Vardas84625 5 6 1 2 5 5 
Pavarde84626 Vardas84626 2 8 7 5 10 2 
Pavarde84627 Vardas84627 10 4 9 5 0 2 
Pavarde84628 Vardas84628 10 9 6 4 4 1 
Pavarde84629 Vardas84629 8 5 5 4 9 4 
Pavarde84630 Vardas84630 5 5 0 2 6 10 
Pavarde84631 Vardas84631 5 4 9 3 7 3 
Pavarde84632 Vardas84632 9 4 3 4 7 1 
Pavarde84633 Vardas84633 5 5 5 3 5 7 
Pavarde84634 Vardas84634 7 10 8 3 6 7 
Pavarde84635 Vardas84635 7 0 9 4 1 1 
Pavarde84636 Vardas84636 3 1 8 4 7 1 
Pavarde84637 Vardas84637 7 6 7 0 9 10 
Pavarde84638 Vardas84638 4 7 7 2 2 9 
Pavarde84639 Vardas84639 10 5 0 8 10 3 
Pavarde84640 Vardas84640 3 4 2 1 3 9 
Pavarde84641 Vardas84641 5 7 7 9 3 0 
Pavarde84642 Vardas84642 8 4 10 1 9 7 
Pavarde84643 Vardas84643 4 9 2 7 5 8 
Pavarde84644 Vardas84644 1 6 5 3 1 3 
Pavarde84645 Vardas84645 10 6 3 9 6 7 
Pavarde84646 Vardas84646 7 6 6 5 5 4 
Pavarde84647 Vardas84647 1 4 5 6 5 3 
Pavarde84648 Vardas84648 9 5 7 8 0 4 
Pavarde84649 Vardas84649 7 5 7 0 4 7 
Pavarde84650 Vardas84650 3 3 9 8 2 8 
Pavarde84651 Vardas84651 6 2 6 3 0 4 
Pavarde84652 Vardas84652 3 2 3 6 3 0 
Pavarde84653 Vardas84653 4 1 6 6 6 8 
Pavarde84654 Vardas84654 4 8 9 10 10 9 
Pavarde84655 Vardas84655 3 10 8 10 0 1 
Pavarde84656 Vardas84656 8 1 8 0 8 5 
Pavarde84657 Vardas84657 2 1 8 4 3 4 
Pavarde84658 Vardas84658 9 5 4 0 10 8 
Pavarde84659 Vardas84659 7 7 5 9 10 7 
Pavarde84660 Vardas84660 2 1 4 8 2 6 
Pavarde84661 Vardas84661 5 5 4 2 0 7 
Pavarde84662 Vardas84662 0 4 8 3 5 0 
Pavarde84663 Vardas84663 3 3 3 8 8 4 
Pavarde84664 Vardas84664 4 0 9 8 5 3 
Pavarde84665 Vardas84665 4 3 9 6 1 10 
Pavarde84666 Vardas84666 4 4 8 5 2 8 
Pavarde84667 Vardas84667 1 10 3 4 8 4 
Pavarde84668 Vardas84668 8 0 1 5 5 1 
Pavarde84669 Vardas84669 1 8 1 6 8 9 
Pavarde84670 Vardas84670 10 8 3 9 5 8 
Pavarde84671 Vardas84671 7 4 4 2 5 0 
Pavarde84672 Vardas84672 10 8 6 5 2 4 
Pavarde84673 Vardas84673 0 2 5 4 4 1 
Pavarde84674 Vardas84674 1 3 6 7 1 4 
Pavarde84675 Vardas84675 0 7 2 9 7 10 
Pavarde84676 Vardas84676 10 10 5 10 3 0 
Pavarde84677 Vardas84677 4 9 4 5 1 0 
Pavarde84678 Vardas84678 1 3 5 10 6 1 
Pavarde84679 Vardas84679 0 0 5 1 9 0 
Pavarde84680 Vardas84680 0 2 4 3 7 7 
Pavarde84681 Vardas84681 7 8 4 7 7 6 
Pavarde84682 Vardas84682 7 2 0 1 4 9 
Pavarde84683 Vardas84683 4 7 9 9 9 8 
Pavarde84684 Vardas84684 4 2 6 6 7 0 
Pavarde84685 Vardas84685 8 3 0 7 2 4 
Pavarde84686 Vardas84686 10 5 5 1 2 6 
Pavarde84687 Vardas84687 5 4 2 6 8 8 
Pavarde84688 Vardas84688 4 8 10 1 2 6 
Pavarde84689 Vardas84689 1 4 10 5 10 4 
Pavarde84690 Vardas84690 4 5 1 7 7 3 
Pavarde84691 Vardas84691 3 2 10 1 8 5 
Pavarde84692 Vardas84692 7 1 0 7 7 1 
Pavarde84693 Vardas84693 4 1 7 8 3 8 
Pavarde84694 Vardas84694 8 0 7 8 4 4 
Pavarde84695 Vardas84695 8 2 3 9 7 10 
Pavarde84696 Vardas84696 2 3 1 8 7 7 
Pavarde84697 Vardas84697 0 9 8 8 6 8 
Pavarde84698 Vardas84698 2 2 1 4 0 5 
Pavarde84699 Vardas84699 10 7 5 3 7 0 
Pavarde84700 Vardas84700 0 8 5 1 5 10 
Pavarde84701 Vardas84701 1 2 6 1 1 4 
Pavarde84702 Vardas84702 2 6 8 8 2 3 
Pavarde84703 Vardas84703 3 9 4 7 9 10 
Pavarde84704 Vardas84704 2 10 5 1 5 6 
Pavarde84705 Vardas84705 7 3 5 3 9 7 
Pavarde84706 Vardas84706 10 10 3 8 9 2 
Pavarde84707 Vardas84707 8 4 4 5 3 4 
Pavarde84708 Vardas84708 4 10 1 6 3 7 
Pavarde84709 Vardas84709 5 1 6 9 2 6 
Pavarde84710 Vardas84710 1 9 3 6 6 9 
Pavarde84711 Vardas84711 4 2 4 6 8 8 
Pavarde84712 Vardas84712 10 1 6 2 7 7 
Pavarde84713 Vardas84713 2 7 6 4 1 6 
Pavarde84714 Vardas84714 2 7 9 9 1 6 
Pavarde84715 Vardas84715 8 5 9 7 0 7 
Pavarde84716 Vardas84716 1 7 8 9 10 3 
Pavarde84717 Vardas84717 1 4 7 0 10 3 
Pavarde84718 Vardas84718 1 4 8 9 5 4 
Pavarde84719 Vardas84719 4 3 8 2 10 3 
Pavarde84720 Vardas84720 6 7 2 3 7 10 
Pavarde84721 Vardas84721 9 5 6 2 3 5 
Pavarde84722 Vardas84722 10 9 9 5 5 9 
Pavarde84723 Vardas84723 1 4 8 9 3 9 
Pavarde84724 Vardas84724 10 3 10 8 3 8 
Pavarde84725 Vardas84725 5 7 8 2 3 9 
Pavarde84726 Vardas84726 4 10 1 0 3 7 
Pavarde84727 Vardas84727 6 9 2 3 9 3 
Pavarde84728 Vardas84728 3 5 7 2 3 8 
Pavarde84729 Vardas84729 1 5 9 6 7 6 
Pavarde84730 Vardas84730 1 6 4 3 6 2 
Pavarde84731 Vardas84731 1 10 4 2 4 5 
Pavarde84732 Vardas84732 9 10 1 1 2 0 
Pavarde84733 Vardas84733 5 7 1 7 6 4 
Pavarde84734 Vardas84734 7 9 6 7 6 4 
Pavarde84735 Vardas84735 6 10 2 8 2 8 
Pavarde84736 Vardas84736 1 9 0 1 10 6 
Pavarde84737 Vardas84737 1 9 3 1 2 8 
Pavarde84738 Vardas84738 1 9 2 0 4 1 
Pavarde84739 Vardas84739 6 0 4 8 8 2 
Pavarde84740 Vardas84740 7 10 6 7 9 0 
Pavarde84741 Vardas84741 0 5 0 6 3 7 
Pavarde84742 Vardas84742 10 5 10 7 5 7 
Pavarde84743 Vardas84743 3 5 0 8 5 5 
Pavarde84744 Vardas84744 6 1 6 10 0 10 
Pavarde84745 Vardas84745 1 5 8 7 4 0 
Pavarde84746 Vardas84746 7 3 2 10 7 1 
Pavarde84747 Vardas84747 2 4 0 3 0 1 
Pavarde84748 Vardas84748 10 3 7 10 6 2 
Pavarde84749 Vardas84749 10 9 4 10 10 4 
Pavarde84750 Vardas84750 10 6 6 4 8 9 
Pavarde84751 Vardas84751 10 3 6 2 9 1 
Pavarde84752 Vardas84752 2 9 9 4 6 1 
Pavarde84753 Vardas84753 3 0 1 3 8 9 
Pavarde84754 Vardas84754 1 10 7 1 8 7 
Pavarde84755 Vardas84755 9 3 6 10 6 6 
Pavarde84756 Vardas84756 9 5 1 8 4 1 
Pavarde84757 Vardas84757 0 7 4 1 5 2 
Pavarde84758 Vardas84758 7 3 6 7 9 10 
Pavarde84759 Vardas84759 7 2 9 3 5 4 
Pavarde84760 Vardas84760 0 3 3 2 8 9 
Pavarde84761 Vardas84761 10 1 5 5 7 8 
Pavarde84762 Vardas84762 6 4 10 5 9 9 
Pavarde84763 Vardas84763 2 10 0 2 7 8 
Pavarde84764 Vardas84764 10 3 10 10 6 4 
Pavarde84765 Vardas84765 3 10 6 6 7 4 
Pavarde84766 Vardas84766 2 2 1 7 0 7 
Pavarde84767 Vardas84767 2 9 4 1 7 7 
Pavarde84768 Vardas84768 9 3 2 10 1 2 
Pavarde84769 Vardas84769 6 1 9 3 6 10 
Pavarde84770 Vardas84770 10 3 8 0 9 2 
Pavarde84771 Vardas84771 9 2 3 4 8 6 
Pavarde84772 Vardas84772 5 6 6 8 6 5 
Pavarde84773 Vardas84773 2 3 2 0 6 9 
Pavarde84774 Vardas84774 2 0 10 7 7 7 
Pavarde84775 Vardas84775 10 6 1 0 10 10 
Pavarde84776 Vardas84776 9 5 1 4 10 3 
Pavarde84777 Vardas84777 2 8 8 8 5 0 
Pavarde84778 Vardas84778 0 10 7 3 9 10 
Pavarde84779 Vardas84779 2 2 4 10 7 2 
Pavarde84780 Vardas84780 2 2 0 0 2 2 
Pavarde84781 Vardas84781 3 2 6 0 3 4 
Pavarde84782 Vardas84782 1 0 3 9 2 2 
Pavarde84783 Vardas84783 4 6 10 3 10 3 
Pavarde84784 Vardas84784 0 2 2 8 2 6 
Pavarde84785 Vardas84785 2 0 4 0 1 7 
Pavarde84786 Vardas84786 8 5 9 6 2 8 
Pavarde84787 Vardas84787 5 1 1 9 1 7 
Pavarde84788 Vardas84788 0 4 1 2 4 2 
Pavarde84789 Vardas84789 1 5 0 5 8 1 
Pavarde84790 Vardas84790 1 7 6 0 1 9 
Pavarde84791 Vardas84791 1 9 4 5 10 5 
Pavarde84792 Vardas84792 4 10 6 4 5 7 
Pavarde84793 Vardas84793 5 1 3 0 1 10 
Pavarde84794 Vardas84794 3 0 10 4 5 7 
Pavarde84795 Vardas84795 5 5 1 4 2 7 
Pavarde84796 Vardas84796 8 4 4 1 3 1 
Pavarde84797 Vardas84797 5 9 10 0 8 0 
Pavarde84798 Vardas84798 1 4 5 4 6 2 
Pavarde84799 Vardas84799 1 9 1 7 6 5 
Pavarde84800 Vardas84800 2 10 4 5 0 1 
Pavarde84801 Vardas84801 0 10 9 10 8 2 
Pavarde84802 Vardas84802 0 8 0 4 5 1 
Pavarde84803 Vardas84803 7 1 6 9 8 6 
Pavarde84804 Vardas84804 1 2 5 0 10 6 
Pavarde84805 Vardas84805 7 6 3 2 5 5 
Pavarde84806 Vardas84806 4 0 3 7 10 2 
Pavarde84807 Vardas84807 4 9 6 3 4 2 
Pavarde84808 Vardas84808 5 4 2 8 4 4 
Pavarde84809 Vardas84809 3 8 3 9 8 0 
Pavarde84810 Vardas84810 0 3 0 1 10 1 
Pavarde84811 Vardas84811 7 6 6 2 9 1 
Pavarde84812 Vardas84812 2 10 0 7 1 6 
Pavarde84813 Vardas84813 8 1 1 6 4 3 
Pavarde84814 Vardas84814 5 6 9 4 5 3 
Pavarde84815 Vardas84815 5 9 8 8 6 3 
Pavarde84816 Vardas84816 8 1 6 8 4 2 
Pavarde84817 Vardas84817 0 10 8 5 9 8 
Pavarde84818 Vardas84818 5 2 10 7 0 7 
Pavarde84819 Vardas84819 10 8 9 5 3 9 
Pavarde84820 Vardas84820 6 10 10 0 7 6 
Pavarde84821 Vardas84821 1 8 2 10 1 8 
Pavarde84822 Vardas84822 7 10 7 10 9 4 
Pavarde84823 Vardas84823 7 10 8 7 4 5 
Pavarde84824 Vardas84824 10 10 6 9 0 5 
Pavarde84825 Vardas84825 1 6 7 6 6 3 
Pavarde84826 Vardas84826 9 10 2 9 5 4 
Pavarde84827 Vardas84827 1 9 9 9 9 10 
Pavarde84828 Vardas84828 1 8 4 5 1 4 
Pavarde84829 Vardas84829 6 5 0 0 1 8 
Pavarde84830 Vardas84830 2 1 5 3 8 2 
Pavarde84831 Vardas84831 10 1 1 3 9 4 
Pavarde84832 Vardas84832 6 10 3 5 0 2 
Pavarde84833 Vardas84833 5 6 5 8 9 4 
Pavarde84834 Vardas84834 10 6 7 7 5 0 
Pavarde84835 Vardas84835 3 4 5 5 6 4 
Pavarde84836 Vardas84836 3 5 1 4 0 8 
Pavarde84837 Vardas84837 4 8 9 2 3 4 
Pavarde84838 Vardas84838 10 2 4 1 9 1 
Pavarde84839 Vardas84839 10 1 1 1 6 9 
Pavarde84840 Vardas84840 8 1 9 2 6 0 
Pavarde84841 Vardas84841 5 2 1 1 6 8 
Pavarde84842 Vardas84842 9 1 9 0 9 2 
Pavarde84843 Vardas84843 8 3 3 10 7 5 
Pavarde84844 Vardas84844 6 7 3 9 1 10 
Pavarde84845 Vardas84845 4 4 6 2 3 0 
Pavarde84846 Vardas84846 9 2 5 1 10 4 
Pavarde84847 Vardas84847 4 1 5 4 4 1 
Pavarde84848 Vardas84848 4 4 4 1 2 3 
Pavarde84849 Vardas84849 0 0 1 10 10 3 
Pavarde84850 Vardas84850 4 8 6 1 8 2 
Pavarde84851 Vardas84851 3 8 4 5 4 3 
Pavarde84852 Vardas84852 9 6 1 8 8 0 
