Pavarde Vardas ND1 ND2 ND3 ND4 ND5 Egzaminas
Pavarde8157 Vardas8157 4 1 0 7 4 9 
Pavarde8158 Vardas8158 2 1 5 6 7 9 
Pavarde8159 Vardas8159 4 7 9 6 2 3 
Pavarde8160 Vardas8160 8 2 3 2 5 9 
Pavarde8161 Vardas8161 9 7 6 2 10 1 
Pavarde8162 Vardas8162 10 6 5 2 9 0 
Pavarde8163 Vardas8163 3 0 3 0 2 8 
Pavarde8164 Vardas8164 0 7 2 9 4 10 
Pavarde8165 Vardas8165 6 8 5 6 7 0 
Pavarde8166 Vardas8166 10 10 2 1 4 10 
Pavarde8167 Vardas8167 3 4 0 0 6 4 
Pavarde8168 Vardas8168 8 7 10 2 6 6 
Pavarde8169 Vardas8169 2 1 6 3 6 7 
Pavarde8170 Vardas8170 0 3 1 7 9 0 
Pavarde8171 Vardas8171 8 9 6 4 8 0 
Pavarde8172 Vardas8172 6 3 8 2 0 5 
Pavarde8173 Vardas8173 10 2 5 2 8 7 
Pavarde8174 Vardas8174 0 5 0 1 4 7 
Pavarde8175 Vardas8175 6 6 5 10 7 10 
Pavarde8176 Vardas8176 5 9 2 10 2 2 
Pavarde8177 Vardas8177 10 5 9 3 2 1 
Pavarde8178 Vardas8178 9 0 7 3 0 2 
Pavarde8179 Vardas8179 2 8 5 3 10 9 
Pavarde8180 Vardas8180 7 10 7 10 8 6 
Pavarde8181 Vardas8181 2 7 7 6 3 7 
Pavarde8182 Vardas8182 4 3 8 7 10 3 
Pavarde8183 Vardas8183 9 5 2 2 0 4 
Pavarde8184 Vardas8184 6 8 6 8 4 3 
Pavarde8185 Vardas8185 5 4 6 8 5 6 
Pavarde8186 Vardas8186 0 9 5 7 8 9 
Pavarde8187 Vardas8187 5 5 6 5 5 0 
Pavarde8188 Vardas8188 8 0 6 3 5 8 
Pavarde8189 Vardas8189 0 4 6 5 5 5 
Pavarde8190 Vardas8190 10 7 10 8 10 9 
Pavarde8191 Vardas8191 4 10 2 4 6 4 
Pavarde8192 Vardas8192 1 8 1 1 8 6 
Pavarde8193 Vardas8193 0 10 8 8 6 8 
Pavarde8194 Vardas8194 8 2 0 2 6 0 
Pavarde8195 Vardas8195 2 2 10 6 8 3 
Pavarde8196 Vardas8196 7 7 1 10 4 7 
Pavarde8197 Vardas8197 2 7 7 9 9 0 
Pavarde8198 Vardas8198 6 7 8 10 2 7 
Pavarde8199 Vardas8199 6 3 9 9 8 1 
Pavarde8200 Vardas8200 7 6 1 10 1 0 
Pavarde8201 Vardas8201 1 3 6 7 8 3 
Pavarde8202 Vardas8202 0 7 2 3 4 8 
Pavarde8203 Vardas8203 7 1 7 4 4 6 
Pavarde8204 Vardas8204 8 7 9 2 4 7 
Pavarde8205 Vardas8205 5 8 8 6 5 2 
Pavarde8206 Vardas8206 8 4 5 0 1 10 
Pavarde8207 Vardas8207 1 2 0 8 2 3 
Pavarde8208 Vardas8208 3 9 0 2 2 9 
Pavarde8209 Vardas8209 3 7 3 8 10 10 
Pavarde8210 Vardas8210 4 9 0 10 3 0 
Pavarde8211 Vardas8211 8 1 9 7 9 2 
Pavarde8212 Vardas8212 6 7 3 4 8 7 
Pavarde8213 Vardas8213 3 5 1 6 1 2 
Pavarde8214 Vardas8214 10 0 0 9 0 6 
Pavarde8215 Vardas8215 2 3 0 2 7 5 
Pavarde8216 Vardas8216 8 8 10 6 3 10 
Pavarde8217 Vardas8217 8 2 0 5 0 2 
Pavarde8218 Vardas8218 7 2 8 4 2 8 
Pavarde8219 Vardas8219 3 2 7 6 10 2 
Pavarde8220 Vardas8220 2 8 0 8 10 4 
Pavarde8221 Vardas8221 1 1 8 7 4 7 
Pavarde8222 Vardas8222 6 7 10 0 10 4 
Pavarde8223 Vardas8223 3 9 9 9 6 8 
Pavarde8224 Vardas8224 6 5 8 3 9 5 
Pavarde8225 Vardas8225 8 6 4 5 7 2 
Pavarde8226 Vardas8226 4 10 4 2 5 2 
Pavarde8227 Vardas8227 3 7 8 10 0 1 
Pavarde8228 Vardas8228 9 6 7 7 1 3 
Pavarde8229 Vardas8229 3 2 1 4 6 8 
Pavarde8230 Vardas8230 2 2 4 2 3 2 
Pavarde8231 Vardas8231 5 5 8 2 2 5 
Pavarde8232 Vardas8232 10 10 10 7 10 7 
Pavarde8233 Vardas8233 9 6 8 10 2 10 
Pavarde8234 Vardas8234 8 8 5 1 4 2 
Pavarde8235 Vardas8235 10 9 9 0 7 0 
Pavarde8236 Vardas8236 10 9 6 6 7 5 
Pavarde8237 Vardas8237 7 6 7 1 2 1 
Pavarde8238 Vardas8238 6 8 7 3 6 2 
Pavarde8239 Vardas8239 4 4 2 4 9 8 
Pavarde8240 Vardas8240 8 3 10 0 0 2 
Pavarde8241 Vardas8241 6 7 4 5 4 5 
Pavarde8242 Vardas8242 8 7 2 2 2 9 
Pavarde8243 Vardas8243 3 7 3 7 4 4 
Pavarde8244 Vardas8244 10 10 1 5 1 0 
Pavarde8245 Vardas8245 10 0 0 3 7 8 
Pavarde8246 Vardas8246 3 10 7 0 2 8 
Pavarde8247 Vardas8247 10 5 4 8 1 3 
Pavarde8248 Vardas8248 4 2 3 6 10 1 
Pavarde8249 Vardas8249 1 8 10 8 10 10 
Pavarde8250 Vardas8250 5 7 0 4 10 9 
Pavarde8251 Vardas8251 3 6 3 10 0 0 
Pavarde8252 Vardas8252 10 5 5 8 5 6 
Pavarde8253 Vardas8253 8 0 3 9 3 7 
Pavarde8254 Vardas8254 6 3 9 1 9 8 
Pavarde8255 Vardas8255 6 7 3 8 10 6 
Pavarde8256 Vardas8256 10 3 6 3 9 1 
Pavarde8257 Vardas8257 10 9 5 8 2 6 
Pavarde8258 Vardas8258 8 7 0 1 2 6 
Pavarde8259 Vardas8259 0 7 5 4 6 5 
Pavarde8260 Vardas8260 9 0 7 4 10 1 
Pavarde8261 Vardas8261 9 8 3 3 8 8 
Pavarde8262 Vardas8262 2 10 5 4 10 2 
Pavarde8263 Vardas8263 1 5 7 3 6 1 
Pavarde8264 Vardas8264 7 8 9 2 0 5 
Pavarde8265 Vardas8265 1 4 10 7 8 2 
Pavarde8266 Vardas8266 0 10 4 6 5 7 
Pavarde8267 Vardas8267 8 7 7 0 1 1 
Pavarde8268 Vardas8268 5 8 4 0 4 0 
Pavarde8269 Vardas8269 1 10 3 0 5 6 
Pavarde8270 Vardas8270 0 3 7 4 10 5 
Pavarde8271 Vardas8271 4 1 1 3 9 4 
Pavarde8272 Vardas8272 6 9 2 1 9 6 
Pavarde8273 Vardas8273 8 3 8 6 10 8 
Pavarde8274 Vardas8274 8 9 1 1 1 3 
Pavarde8275 Vardas8275 8 6 4 9 8 1 
Pavarde8276 Vardas8276 9 1 2 3 5 6 
Pavarde8277 Vardas8277 8 0 5 3 4 2 
Pavarde8278 Vardas8278 5 6 7 3 2 3 
Pavarde8279 Vardas8279 8 4 4 7 5 0 
Pavarde8280 Vardas8280 2 9 8 3 4 3 
Pavarde8281 Vardas8281 5 1 0 0 6 2 
Pavarde8282 Vardas8282 0 3 2 10 4 1 
Pavarde8283 Vardas8283 0 10 7 2 7 7 
Pavarde8284 Vardas8284 1 10 1 9 7 4 
Pavarde8285 Vardas8285 4 5 10 3 2 0 
Pavarde8286 Vardas8286 2 2 5 6 2 6 
Pavarde8287 Vardas8287 10 0 5 4 7 4 
Pavarde8288 Vardas8288 10 5 9 9 5 2 
Pavarde8289 Vardas8289 1 1 5 5 6 10 
Pavarde8290 Vardas8290 5 7 8 7 0 6 
Pavarde8291 Vardas8291 0 0 5 0 7 0 
Pavarde8292 Vardas8292 10 10 10 1 2 5 
Pavarde8293 Vardas8293 3 10 8 0 8 0 
Pavarde8294 Vardas8294 7 2 7 1 7 8 
Pavarde8295 Vardas8295 3 6 7 9 8 7 
Pavarde8296 Vardas8296 1 0 8 8 0 5 
Pavarde8297 Vardas8297 6 7 4 1 8 2 
Pavarde8298 Vardas8298 3 9 5 9 9 10 
Pavarde8299 Vardas8299 5 10 4 8 8 8 
Pavarde8300 Vardas8300 4 8 1 0 7 5 
Pavarde8301 Vardas8301 2 1 3 5 5 7 
Pavarde8302 Vardas8302 0 8 2 5 6 3 
Pavarde8303 Vardas8303 8 9 6 8 3 1 
Pavarde8304 Vardas8304 1 4 9 3 0 2 
Pavarde8305 Vardas8305 10 8 3 7 9 4 
Pavarde8306 Vardas8306 7 6 3 0 10 7 
Pavarde8307 Vardas8307 7 3 4 6 10 10 
Pavarde8308 Vardas8308 0 7 4 9 7 4 
Pavarde8309 Vardas8309 0 0 1 1 4 5 
Pavarde8310 Vardas8310 4 8 4 2 5 1 
Pavarde8311 Vardas8311 3 10 7 4 6 3 
Pavarde8312 Vardas8312 3 2 1 4 9 4 
Pavarde8313 Vardas8313 9 10 4 3 0 9 
Pavarde8314 Vardas8314 7 8 6 9 4 1 
Pavarde8315 Vardas8315 10 6 0 4 9 10 
Pavarde8316 Vardas8316 3 1 4 1 1 5 
Pavarde8317 Vardas8317 2 3 2 6 5 9 
Pavarde8318 Vardas8318 10 9 1 1 6 1 
Pavarde8319 Vardas8319 8 0 8 5 6 0 
Pavarde8320 Vardas8320 7 8 0 10 1 0 
Pavarde8321 Vardas8321 2 5 1 1 7 3 
Pavarde8322 Vardas8322 5 9 9 8 5 0 
Pavarde8323 Vardas8323 3 2 8 2 7 9 
Pavarde8324 Vardas8324 6 9 10 3 5 4 
Pavarde8325 Vardas8325 5 10 0 8 4 10 
Pavarde8326 Vardas8326 9 4 3 9 8 6 
Pavarde8327 Vardas8327 1 2 9 10 6 7 
Pavarde8328 Vardas8328 3 9 4 8 1 6 
Pavarde8329 Vardas8329 9 9 7 3 8 8 
Pavarde8330 Vardas8330 5 9 9 3 8 3 
Pavarde8331 Vardas8331 5 4 9 0 0 6 
Pavarde8332 Vardas8332 10 8 2 3 10 1 
Pavarde8333 Vardas8333 9 6 0 6 0 4 
Pavarde8334 Vardas8334 7 10 2 4 5 5 
Pavarde8335 Vardas8335 4 6 7 2 4 8 
Pavarde8336 Vardas8336 2 6 0 2 7 4 
Pavarde8337 Vardas8337 9 10 9 8 7 4 
Pavarde8338 Vardas8338 3 8 7 7 1 6 
Pavarde8339 Vardas8339 10 3 7 2 4 8 
Pavarde8340 Vardas8340 8 0 0 10 0 6 
Pavarde8341 Vardas8341 4 1 0 4 2 0 
Pavarde8342 Vardas8342 2 8 0 8 10 4 
Pavarde8343 Vardas8343 3 4 0 8 7 1 
Pavarde8344 Vardas8344 5 2 6 6 2 10 
Pavarde8345 Vardas8345 9 4 3 10 8 5 
Pavarde8346 Vardas8346 0 0 4 1 1 0 
Pavarde8347 Vardas8347 9 6 7 1 7 2 
Pavarde8348 Vardas8348 7 10 5 2 3 1 
Pavarde8349 Vardas8349 6 8 10 1 4 8 
Pavarde8350 Vardas8350 10 8 8 4 5 3 
Pavarde8351 Vardas8351 7 7 1 5 7 10 
Pavarde8352 Vardas8352 7 6 3 7 5 6 
Pavarde8353 Vardas8353 9 6 10 4 10 8 
Pavarde8354 Vardas8354 5 8 1 3 9 4 
Pavarde8355 Vardas8355 9 2 5 10 9 8 
Pavarde8356 Vardas8356 6 7 9 9 1 5 
Pavarde8357 Vardas8357 10 4 10 1 10 7 
Pavarde8358 Vardas8358 10 8 0 3 6 8 
Pavarde8359 Vardas8359 1 4 1 2 9 8 
Pavarde8360 Vardas8360 7 7 3 5 9 8 
Pavarde8361 Vardas8361 3 7 3 0 2 10 
Pavarde8362 Vardas8362 10 8 3 10 5 5 
Pavarde8363 Vardas8363 2 2 1 3 9 6 
Pavarde8364 Vardas8364 10 10 5 1 3 10 
Pavarde8365 Vardas8365 2 7 0 5 2 1 
Pavarde8366 Vardas8366 10 3 6 2 2 6 
Pavarde8367 Vardas8367 9 6 0 5 2 5 
Pavarde8368 Vardas8368 0 5 5 8 10 8 
Pavarde8369 Vardas8369 10 1 5 6 8 4 
Pavarde8370 Vardas8370 9 1 0 5 7 2 
Pavarde8371 Vardas8371 10 9 5 4 9 0 
Pavarde8372 Vardas8372 8 0 8 6 5 1 
Pavarde8373 Vardas8373 10 7 7 7 0 2 
Pavarde8374 Vardas8374 7 5 8 4 9 3 
Pavarde8375 Vardas8375 1 5 1 1 7 2 
Pavarde8376 Vardas8376 9 2 7 6 8 9 
Pavarde8377 Vardas8377 6 1 10 1 9 0 
Pavarde8378 Vardas8378 2 6 8 8 5 2 
Pavarde8379 Vardas8379 1 4 7 5 9 2 
Pavarde8380 Vardas8380 8 1 1 0 7 10 
Pavarde8381 Vardas8381 9 10 7 3 9 10 
Pavarde8382 Vardas8382 9 1 8 2 4 2 
Pavarde8383 Vardas8383 10 9 9 10 9 3 
Pavarde8384 Vardas8384 9 7 2 2 6 0 
Pavarde8385 Vardas8385 9 3 6 7 1 6 
Pavarde8386 Vardas8386 3 2 8 2 10 7 
Pavarde8387 Vardas8387 7 3 5 8 10 8 
Pavarde8388 Vardas8388 7 0 10 3 6 7 
Pavarde8389 Vardas8389 6 8 6 9 3 8 
Pavarde8390 Vardas8390 3 6 10 7 5 8 
Pavarde8391 Vardas8391 5 8 7 9 1 3 
Pavarde8392 Vardas8392 2 9 2 5 2 10 
Pavarde8393 Vardas8393 9 8 8 4 9 6 
Pavarde8394 Vardas8394 8 7 10 2 4 0 
Pavarde8395 Vardas8395 8 2 1 2 8 1 
Pavarde8396 Vardas8396 10 4 5 4 2 1 
Pavarde8397 Vardas8397 1 9 5 6 9 7 
Pavarde8398 Vardas8398 2 9 2 6 10 9 
Pavarde8399 Vardas8399 3 9 8 3 3 2 
Pavarde8400 Vardas8400 6 6 8 7 0 3 
Pavarde8401 Vardas8401 5 0 9 1 6 4 
Pavarde8402 Vardas8402 1 7 3 4 10 3 
Pavarde8403 Vardas8403 7 3 4 5 7 5 
Pavarde8404 Vardas8404 4 7 10 9 5 9 
Pavarde8405 Vardas8405 4 8 1 5 3 6 
Pavarde8406 Vardas8406 10 2 9 2 0 9 
Pavarde8407 Vardas8407 8 8 1 7 8 4 
Pavarde8408 Vardas8408 0 2 10 7 4 6 
Pavarde8409 Vardas8409 6 2 8 2 9 8 
Pavarde8410 Vardas8410 8 4 8 7 7 9 
Pavarde8411 Vardas8411 6 2 3 1 7 3 
Pavarde8412 Vardas8412 8 7 5 3 9 10 
Pavarde8413 Vardas8413 3 1 3 5 4 1 
Pavarde8414 Vardas8414 7 7 10 0 9 8 
Pavarde8415 Vardas8415 4 5 9 0 1 3 
Pavarde8416 Vardas8416 10 4 8 2 3 2 
Pavarde8417 Vardas8417 8 3 6 0 9 5 
Pavarde8418 Vardas8418 7 7 6 0 8 3 
Pavarde8419 Vardas8419 5 3 2 4 7 7 
Pavarde8420 Vardas8420 7 8 6 5 0 6 
Pavarde8421 Vardas8421 8 7 0 9 7 1 
Pavarde8422 Vardas8422 10 3 0 10 10 9 
Pavarde8423 Vardas8423 10 4 4 4 5 4 
Pavarde8424 Vardas8424 2 1 0 10 10 1 
Pavarde8425 Vardas8425 10 10 6 6 9 7 
Pavarde8426 Vardas8426 0 6 4 2 9 5 
Pavarde8427 Vardas8427 7 7 10 2 8 6 
Pavarde8428 Vardas8428 8 4 1 5 9 8 
Pavarde8429 Vardas8429 9 1 1 9 1 6 
Pavarde8430 Vardas8430 2 0 7 8 9 3 
Pavarde8431 Vardas8431 9 10 8 7 2 0 
Pavarde8432 Vardas8432 10 0 5 6 5 7 
Pavarde8433 Vardas8433 2 0 10 2 3 0 
Pavarde8434 Vardas8434 5 4 10 5 10 9 
Pavarde8435 Vardas8435 7 3 4 0 7 9 
Pavarde8436 Vardas8436 2 10 3 3 9 1 
Pavarde8437 Vardas8437 0 8 10 2 1 8 
Pavarde8438 Vardas8438 9 9 7 9 0 1 
Pavarde8439 Vardas8439 6 8 4 4 9 6 
Pavarde8440 Vardas8440 3 7 7 9 4 0 
Pavarde8441 Vardas8441 1 5 7 3 6 8 
Pavarde8442 Vardas8442 1 2 9 9 7 6 
Pavarde8443 Vardas8443 5 3 8 1 0 1 
Pavarde8444 Vardas8444 5 4 1 1 5 10 
Pavarde8445 Vardas8445 10 1 3 4 0 3 
Pavarde8446 Vardas8446 0 7 6 6 2 9 
Pavarde8447 Vardas8447 4 6 6 10 3 2 
Pavarde8448 Vardas8448 0 4 6 0 9 6 
Pavarde8449 Vardas8449 7 5 8 7 9 10 
Pavarde8450 Vardas8450 4 9 1 0 0 1 
Pavarde8451 Vardas8451 6 9 5 7 0 6 
Pavarde8452 Vardas8452 2 5 0 10 3 1 
Pavarde8453 Vardas8453 4 4 4 10 1 3 
Pavarde8454 Vardas8454 3 5 3 2 1 7 
Pavarde8455 Vardas8455 6 10 4 1 6 3 
Pavarde8456 Vardas8456 7 5 2 5 10 3 
Pavarde8457 Vardas8457 3 7 3 1 1 2 
Pavarde8458 Vardas8458 10 7 10 1 2 4 
Pavarde8459 Vardas8459 1 3 1 3 4 2 
Pavarde8460 Vardas8460 6 9 6 1 6 4 
Pavarde8461 Vardas8461 1 2 1 6 7 7 
Pavarde8462 Vardas8462 4 8 3 3 1 4 
Pavarde8463 Vardas8463 10 8 9 0 8 6 
Pavarde8464 Vardas8464 2 2 1 4 0 8 
Pavarde8465 Vardas8465 6 9 6 9 5 4 
Pavarde8466 Vardas8466 6 10 2 10 0 7 
Pavarde8467 Vardas8467 9 9 2 4 4 8 
Pavarde8468 Vardas8468 8 9 1 4 1 6 
Pavarde8469 Vardas8469 3 8 4 8 1 1 
Pavarde8470 Vardas8470 4 6 2 3 7 5 
Pavarde8471 Vardas8471 4 0 10 5 3 8 
Pavarde8472 Vardas8472 5 6 4 6 8 8 
Pavarde8473 Vardas8473 8 0 3 8 9 6 
Pavarde8474 Vardas8474 7 8 8 5 7 2 
Pavarde8475 Vardas8475 8 9 4 10 10 2 
Pavarde8476 Vardas8476 7 1 1 10 9 9 
Pavarde8477 Vardas8477 7 1 7 0 1 1 
Pavarde8478 Vardas8478 0 9 6 5 2 6 
Pavarde8479 Vardas8479 5 10 0 6 3 3 
Pavarde8480 Vardas8480 6 2 8 3 9 0 
Pavarde8481 Vardas8481 10 6 7 4 5 7 
Pavarde8482 Vardas8482 2 3 10 7 10 6 
Pavarde8483 Vardas8483 7 4 7 3 1 1 
Pavarde8484 Vardas8484 3 1 4 5 4 10 
Pavarde8485 Vardas8485 0 4 6 8 9 2 
Pavarde8486 Vardas8486 4 10 7 5 8 3 
Pavarde8487 Vardas8487 0 3 6 7 4 7 
Pavarde8488 Vardas8488 2 8 7 2 1 4 
Pavarde8489 Vardas8489 4 7 3 6 8 1 
Pavarde8490 Vardas8490 9 7 2 3 6 3 
Pavarde8491 Vardas8491 5 4 2 5 6 2 
Pavarde8492 Vardas8492 7 1 9 6 5 6 
Pavarde8493 Vardas8493 5 3 3 9 8 4 
Pavarde8494 Vardas8494 7 7 5 4 2 3 
Pavarde8495 Vardas8495 0 8 10 5 6 2 
Pavarde8496 Vardas8496 6 5 5 9 4 5 
Pavarde8497 Vardas8497 10 10 9 6 5 0 
Pavarde8498 Vardas8498 9 6 4 9 3 1 
Pavarde8499 Vardas8499 6 8 10 1 6 9 
Pavarde8500 Vardas8500 5 3 1 7 1 7 
Pavarde8501 Vardas8501 8 0 8 5 4 4 
Pavarde8502 Vardas8502 6 5 0 1 3 7 
Pavarde8503 Vardas8503 8 2 4 2 6 7 
Pavarde8504 Vardas8504 5 1 8 5 8 8 
Pavarde8505 Vardas8505 5 6 6 7 4 9 
Pavarde8506 Vardas8506 8 9 0 2 5 5 
Pavarde8507 Vardas8507 7 1 3 8 1 0 
Pavarde8508 Vardas8508 2 8 3 10 8 6 
Pavarde8509 Vardas8509 1 3 6 2 7 8 
Pavarde8510 Vardas8510 2 4 5 7 2 0 
Pavarde8511 Vardas8511 0 8 5 10 1 8 
Pavarde8512 Vardas8512 6 4 10 5 8 8 
Pavarde8513 Vardas8513 5 5 9 7 7 10 
Pavarde8514 Vardas8514 1 10 5 2 2 7 
Pavarde8515 Vardas8515 10 8 5 8 2 7 
Pavarde8516 Vardas8516 3 2 1 7 10 10 
Pavarde8517 Vardas8517 5 3 10 4 6 6 
Pavarde8518 Vardas8518 7 5 4 9 10 2 
Pavarde8519 Vardas8519 5 3 3 1 4 1 
Pavarde8520 Vardas8520 6 2 9 9 3 3 
Pavarde8521 Vardas8521 0 7 1 4 8 2 
Pavarde8522 Vardas8522 5 0 4 0 5 7 
Pavarde8523 Vardas8523 0 8 8 9 8 1 
Pavarde8524 Vardas8524 0 0 4 9 1 10 
Pavarde8525 Vardas8525 6 9 7 0 1 5 
Pavarde8526 Vardas8526 2 5 4 7 1 2 
Pavarde8527 Vardas8527 9 9 0 5 3 7 
Pavarde8528 Vardas8528 8 2 10 7 4 7 
Pavarde8529 Vardas8529 0 9 2 6 9 0 
Pavarde8530 Vardas8530 10 9 8 2 10 5 
Pavarde8531 Vardas8531 10 0 0 6 6 8 
Pavarde8532 Vardas8532 8 5 6 3 4 2 
Pavarde8533 Vardas8533 6 8 2 10 5 7 
Pavarde8534 Vardas8534 4 6 10 3 9 2 
Pavarde8535 Vardas8535 5 9 8 6 3 1 
Pavarde8536 Vardas8536 2 5 9 2 1 4 
Pavarde8537 Vardas8537 0 2 0 6 10 3 
Pavarde8538 Vardas8538 10 2 8 4 6 5 
Pavarde8539 Vardas8539 0 6 9 2 0 2 
Pavarde8540 Vardas8540 2 2 6 6 4 2 
Pavarde8541 Vardas8541 1 8 2 0 0 9 
Pavarde8542 Vardas8542 9 10 10 5 8 10 
Pavarde8543 Vardas8543 9 8 10 1 8 9 
Pavarde8544 Vardas8544 9 6 1 2 10 6 
Pavarde8545 Vardas8545 10 9 0 4 8 7 
Pavarde8546 Vardas8546 6 1 3 0 1 8 
Pavarde8547 Vardas8547 10 6 6 1 8 6 
Pavarde8548 Vardas8548 4 8 3 5 2 9 
Pavarde8549 Vardas8549 2 6 2 3 8 2 
Pavarde8550 Vardas8550 0 1 0 2 2 8 
Pavarde8551 Vardas8551 6 8 3 2 8 4 
Pavarde8552 Vardas8552 2 4 8 4 3 2 
Pavarde8553 Vardas8553 6 4 4 0 1 8 
Pavarde8554 Vardas8554 5 2 0 2 1 3 
Pavarde8555 Vardas8555 4 6 0 6 10 10 
Pavarde8556 Vardas8556 7 10 10 2 6 2 
Pavarde8557 Vardas8557 7 10 10 0 9 3 
Pavarde8558 Vardas8558 9 10 8 3 4 5 
Pavarde8559 Vardas8559 2 6 10 1 9 2 
Pavarde8560 Vardas8560 3 4 2 5 5 0 
Pavarde8561 Vardas8561 10 0 0 6 7 10 
Pavarde8562 Vardas8562 3 9 8 4 1 3 
Pavarde8563 Vardas8563 3 3 8 4 2 2 
Pavarde8564 Vardas8564 4 2 4 1 7 1 
Pavarde8565 Vardas8565 3 5 4 6 5 10 
Pavarde8566 Vardas8566 8 0 7 4 6 10 
Pavarde8567 Vardas8567 9 6 6 9 2 10 
Pavarde8568 Vardas8568 8 10 5 6 3 7 
Pavarde8569 Vardas8569 5 6 6 3 5 9 
Pavarde8570 Vardas8570 5 7 0 5 7 6 
Pavarde8571 Vardas8571 3 3 0 2 2 3 
Pavarde8572 Vardas8572 2 4 9 10 8 4 
Pavarde8573 Vardas8573 6 5 10 3 3 5 
Pavarde8574 Vardas8574 3 9 4 7 2 7 
Pavarde8575 Vardas8575 3 0 8 0 10 7 
Pavarde8576 Vardas8576 2 2 9 7 10 10 
Pavarde8577 Vardas8577 2 6 9 9 9 2 
Pavarde8578 Vardas8578 6 8 10 4 2 8 
Pavarde8579 Vardas8579 0 4 3 7 2 2 
Pavarde8580 Vardas8580 10 1 4 4 9 4 
Pavarde8581 Vardas8581 1 5 8 7 2 7 
Pavarde8582 Vardas8582 1 4 9 9 7 5 
Pavarde8583 Vardas8583 2 3 8 10 0 9 
Pavarde8584 Vardas8584 1 4 10 7 10 9 
Pavarde8585 Vardas8585 9 4 5 0 9 3 
Pavarde8586 Vardas8586 6 8 5 5 10 6 
Pavarde8587 Vardas8587 5 7 8 7 7 1 
Pavarde8588 Vardas8588 0 8 1 4 3 10 
Pavarde8589 Vardas8589 7 3 4 3 8 10 
Pavarde8590 Vardas8590 1 8 5 0 0 2 
Pavarde8591 Vardas8591 0 7 7 10 4 4 
Pavarde8592 Vardas8592 8 7 7 3 7 6 
Pavarde8593 Vardas8593 6 3 8 7 7 8 
Pavarde8594 Vardas8594 4 5 6 2 2 0 
Pavarde8595 Vardas8595 7 8 7 8 0 10 
Pavarde8596 Vardas8596 6 6 7 2 4 5 
Pavarde8597 Vardas8597 5 9 3 3 10 4 
Pavarde8598 Vardas8598 8 0 10 5 6 1 
Pavarde8599 Vardas8599 9 8 9 0 5 1 
Pavarde8600 Vardas8600 9 6 8 10 2 1 
Pavarde8601 Vardas8601 5 0 8 6 5 8 
Pavarde8602 Vardas8602 9 0 0 0 10 1 
Pavarde8603 Vardas8603 1 5 2 6 10 7 
Pavarde8604 Vardas8604 4 10 0 7 10 3 
Pavarde8605 Vardas8605 1 8 9 1 10 3 
Pavarde8606 Vardas8606 8 8 7 10 3 9 
Pavarde8607 Vardas8607 9 4 9 0 7 6 
Pavarde8608 Vardas8608 4 9 2 8 3 6 
Pavarde8609 Vardas8609 10 2 8 0 2 3 
Pavarde8610 Vardas8610 8 2 2 10 8 4 
Pavarde8611 Vardas8611 0 9 5 6 8 1 
Pavarde8612 Vardas8612 10 5 6 1 10 4 
Pavarde8613 Vardas8613 6 9 4 0 2 10 
Pavarde8614 Vardas8614 7 5 8 4 1 4 
Pavarde8615 Vardas8615 4 1 5 2 1 3 
Pavarde8616 Vardas8616 7 1 0 6 0 3 
Pavarde8617 Vardas8617 3 3 10 10 0 2 
Pavarde8618 Vardas8618 3 5 3 7 0 1 
Pavarde8619 Vardas8619 10 2 10 3 10 9 
Pavarde8620 Vardas8620 0 9 6 8 4 0 
Pavarde8621 Vardas8621 9 0 6 9 0 6 
Pavarde8622 Vardas8622 8 5 4 0 5 9 
Pavarde8623 Vardas8623 8 8 10 9 1 6 
Pavarde8624 Vardas8624 6 1 2 8 5 10 
Pavarde8625 Vardas8625 10 8 6 3 8 1 
Pavarde8626 Vardas8626 10 7 5 10 1 10 
Pavarde8627 Vardas8627 5 0 8 5 7 5 
Pavarde8628 Vardas8628 1 5 2 3 5 6 
Pavarde8629 Vardas8629 3 7 5 3 0 7 
Pavarde8630 Vardas8630 1 4 4 0 10 9 
Pavarde8631 Vardas8631 10 2 1 5 1 5 
Pavarde8632 Vardas8632 7 7 5 2 0 6 
Pavarde8633 Vardas8633 1 0 8 1 9 1 
Pavarde8634 Vardas8634 3 10 1 6 4 3 
Pavarde8635 Vardas8635 10 6 6 2 0 0 
Pavarde8636 Vardas8636 4 0 0 9 8 4 
Pavarde8637 Vardas8637 8 4 0 1 8 6 
Pavarde8638 Vardas8638 9 9 2 1 3 7 
Pavarde8639 Vardas8639 0 10 7 6 9 7 
Pavarde8640 Vardas8640 3 2 10 7 3 10 
Pavarde8641 Vardas8641 10 10 7 2 8 3 
Pavarde8642 Vardas8642 2 5 2 7 4 1 
Pavarde8643 Vardas8643 10 6 8 2 10 6 
Pavarde8644 Vardas8644 0 2 1 4 2 7 
Pavarde8645 Vardas8645 7 9 4 3 6 7 
Pavarde8646 Vardas8646 4 10 10 5 5 3 
Pavarde8647 Vardas8647 0 6 9 10 7 1 
Pavarde8648 Vardas8648 9 6 9 10 6 4 
Pavarde8649 Vardas8649 7 9 2 1 6 0 
Pavarde8650 Vardas8650 6 3 9 4 10 3 
Pavarde8651 Vardas8651 9 0 7 4 1 7 
Pavarde8652 Vardas8652 10 1 10 1 3 9 
Pavarde8653 Vardas8653 9 6 10 10 2 2 
Pavarde8654 Vardas8654 1 1 5 10 7 4 
